objectid,lsoa11cd,lsoa11nm,lsoa11nmw,st_areasha,st_lengths,geometry,time_rjz01,distance_rjz01,time_rvvkc,distance_rvvkc,time_rvv09,distance_rvv09,time_rn707,distance_rn707,time_rwf03,distance_rwf03,time_rpa02,distance_rpa02,time_rj122,distance_rj122,time_rvv01,distance_rvv01,time_rwftw,distance_rwftw
15658,E01016129,Medway 014B,Medway 014B,399424.9579,6786.231505,"MULTIPOLYGON (((574081.0261346337 168681.8166766844, 574111.6581353551 168737.2149564432, 574011.8787825955 168451.9766552924, 574035.6130383714 168389.1236877613, 573962.6524326715 168213.7983133717, 573883.0688714429 168408.2766179255, 573845.28439769 168290.9036595864, 573902.0581454113 168154.9938688253, 573855.6899662594 168001.2465619446, 573873.4550177963 167869.289007075, 573813.0649993414 167767.2906792155, 573746.5456286327 167649.2408290372, 573679.751062674 167532.6200764147, 573700.8639978807 167522.0629425543, 573558.0379212867 167332.3569755952, 573524.2583906902 167337.2138750072, 573420.9516266804 167248.0803164848, 573380.5448345772 167294.6783373809, 573343.4291246597 167285.1825226417, 573420.754550613 167188.7466984213, 573347.6649760524 167109.9744455773, 573361.9145638648 167061.689935993, 573421.8074513811 167063.4704237398, 573412.1519361944 167026.46222346, 573286.9017302326 166912.3096532825, 573183.8497290559 166853.9285232234, 573161.838679225 166792.4796198814, 573084.0129311939 166804.621154406, 573018.0296914036 166875.0412545887, 573006.644116591 166899.4520191813, 572997.2506324342 166927.9626876251, 572935.7986665674 166904.3531915859, 572919.1248283201 166924.6912654106, 572960.5008454215 166990.7079921692, 572922.9034568499 167055.5176132806, 572880.1984665876 167062.9840342425, 572877.9977161797 167112.0737086693, 572853.9230108069 167169.9495632516, 572876.5242628008 167197.7480036263, 572849.6232341833 167226.7492797562, 572840.3225638401 167194.5501159459, 572816.8221789948 167284.7496091496, 572838.5245050923 167330.548941992, 573048.5327333452 167293.3373140955, 573057.1327655539 167223.4373969165, 572899.4249236494 167140.1472101772, 572921.5258193766 167119.046121378, 573066.1331540198 167218.1369231268, 573063.3334388012 167300.1364139244, 573313.7449479213 167365.1216785274, 573348.3466422189 167446.1191816265, 573422.6499724706 167519.4145437877, 573491.8529608004 167530.0106080112, 573693.0610876044 167781.8981838293, 573832.3617751412 168027.4925581288, 573830.4499186662 168269.6996980075, 573780.5449067095 168337.8038480111, 574081.0261346337 168681.8166766844)), ((574111.6581353551 168737.2149564432, 574151.6057768071 168813.7131784417, 574168.0438674467 168799.4833498456, 574111.6581353551 168737.2149564432)))",44,46.9,34,51.3,54,74.3,17,19.9,13,16,8,6.2,45,49.1,30,45.6,33,41.8
15659,E01016130,Medway 014C,Medway 014C,477004.9584,3407.784779,"POLYGON ((574686.895089361 168269.3974940433, 574587.2800998377 168146.0887040426, 574475.7884869796 168077.0509661859, 574411.9854750119 168120.1250045619, 574329.973862974 168150.0616310719, 574281.5769228173 167939.7735965996, 574231.6920089698 167817.49969199, 574173.927607735 167830.7708648178, 574124.9487953511 167845.5490194193, 574100.4792827684 167817.3082511885, 573998.4595629815 167884.7525450375, 573945.1738576187 167869.9351133478, 573873.4550177963 167869.289007075, 573855.6899662594 168001.2465619446, 573902.0581454113 168154.9938688253, 573845.28439769 168290.9036595864, 573883.0688714429 168408.2766179255, 573962.6524326715 168213.7983133717, 574035.6130383714 168389.1236877613, 574011.8787825955 168451.9766552924, 574111.6581353551 168737.2149564432, 574168.0438674467 168799.4833498456, 574210.7025928709 168813.0145771398, 574487.5721608521 168637.5774690071, 574686.895089361 168269.3974940433))",43,46.2,35,51.3,54,74.4,16,19.2,14,16,6,4.4,45,48.4,30,45.6,33,41.9
15660,E01016131,Medway 014D,Medway 014D,440216.5144,3171.496114,"POLYGON ((573998.4595629815 167884.7525450375, 574100.4792827684 167817.3082511885, 574124.9487953511 167845.5490194193, 574173.927607735 167830.7708648178, 574231.6920089698 167817.49969199, 574208.060387235 167717.9833729545, 574214.4596992624 167669.7946401088, 574231.6260463004 167582.1201465115, 574237.5352089766 167549.3513467776, 574237.0096377076 167439.020011568, 574163.2475282147 167275.5005823572, 574100.1785966313 167111.8967916163, 574078.8582474738 167014.788892275, 573880.8555752088 167082.4604779453, 573852.8750902743 167119.8519678683, 573778.8627305563 167053.139572879, 573731.9924577764 167051.9053269057, 573630.0595292698 167037.0053788971, 573595.6328337248 167068.9722274471, 573526.5135001342 167063.7552993264, 573552.398730071 167143.9973377619, 573493.7329807093 167228.979245549, 573420.754550613 167188.7466984213, 573343.4291246597 167285.1825226417, 573380.5448345772 167294.6783373809, 573420.9516266804 167248.0803164848, 573524.2583906902 167337.2138750072, 573558.0379212867 167332.3569755952, 573700.8639978807 167522.0629425543, 573679.751062674 167532.6200764147, 573746.5456286327 167649.2408290372, 573813.0649993414 167767.2906792155, 573873.4550177963 167869.289007075, 573945.1738576187 167869.9351133478, 573998.4595629815 167884.7525450375))",45,47.6,33,50.3,53,73.4,18,20.6,12,15.1,7,5.4,46,49.8,29,44.7,32,40.9
15661,E01016132,Medway 024D,Medway 024D,579735.4147,3807.004442,"POLYGON ((573552.398730071 167143.9973377619, 573526.5135001342 167063.7552993264, 573595.6328337248 167068.9722274471, 573630.0595292698 167037.0053788971, 573731.9924577764 167051.9053269057, 573778.8627305563 167053.139572879, 573852.8750902743 167119.8519678683, 573880.8555752088 167082.4604779453, 574078.8582474738 167014.788892275, 574038.3296070464 166632.21132839, 574073.3996419495 166467.2824983925, 573896.9659889175 166495.4700494386, 573895.5917884454 166451.1402260525, 573846.1524027823 166416.1250020612, 573792.0215846929 166289.9391393181, 573751.0637180463 166288.9993385195, 573721.0621680369 166205.0000222234, 573738.385904527 166184.8511226287, 573792.0652024003 166136.9973480856, 573746.5998154536 166043.0929821095, 573587.8519840818 166095.5770778775, 573415.0485147748 166427.0175856362, 573362.04613322 166547.0206937603, 573253.9090763981 166634.6109392298, 573214.3492036136 166680.8782974226, 573238.3853541375 166770.0351508023, 573344.2604796066 166855.6902073058, 573315.0440801794 166879.0239465476, 573286.9017302326 166912.3096532825, 573412.1519361944 167026.46222346, 573421.8074513811 167063.4704237398, 573361.9145638648 167061.689935993, 573347.6649760524 167109.9744455773, 573420.754550613 167188.7466984213, 573493.7329807093 167228.979245549, 573552.398730071 167143.9973377619))",47,54.8,33,50,53,73,20,27.8,12,14.7,8,7.1,49,57,29,44.3,32,40.5
15662,E01016133,Medway 005A,Medway 005A,695557.7512,5049.89918,"POLYGON ((573076.572376234 170162.7501687477, 573022.3931293229 169983.4927001711, 572967.8664917792 169964.8526028998, 572895.8089036515 170010.389330867, 572781.8543220148 169997.6610247359, 572724.2847747644 169936.4384529893, 572750.2553561458 169908.5873378868, 572813.9770336023 169966.0228495108, 572887.978175925 169969.0217468294, 572923.0269660333 169847.3520775898, 572900.0169017301 169807.4757565666, 572967.9540571879 169826.734455853, 573027.1267594409 169728.363479971, 572959.0230539539 169689.4694746818, 572936.8944315602 169546.1887440327, 572883.8510084102 169507.8545667922, 572832.9923717366 169685.5138628164, 572763.9347832158 169638.1821403785, 572616.9773160277 169919.0270082402, 572604.9773357083 169943.0270011407, 572579.9774595082 169979.0271356406, 572539.9778264263 170009.0276519505, 572388.1717345202 169915.117174194, 572343.4734586397 169907.4532755458, 572335.6992394989 169947.2529051711, 572284.5641004017 169933.7452210097, 572235.0807444637 169942.3761893676, 572201.4975042975 170020.9247718252, 572063.4683748246 169928.2901816762, 571911.9085650891 170108.0694512707, 572213.4171456435 170372.2164207876, 572416.9738985135 170485.6201905661, 572570.5976178548 170575.0354347688, 572809.0967967345 170769.2519945552, 572967.8682553526 170648.0347000404, 573015.4284891096 170624.1956526061, 573138.2025924739 170491.5535282753, 572970.97468756 170373.0181819254, 573003.7853171695 170338.0870991971, 573098.4769303878 170336.9432924671, 573068.0104007141 170291.8307362015, 573119.7750914861 170210.6995110472, 573076.572376234 170162.7501687477))",41,44.1,36,56.5,55,79.6,14,17.2,15,22.2,9,7.2,43,46.3,32,51.9,32,40
15663,E01016134,Medway 005B,Medway 005B,301211.4727,3432.724668,"POLYGON ((573434.1413988847 170611.0149686666, 573482.6804450371 170455.8302528424, 573509.2904618384 170384.1078099843, 573649.9872189693 170420.0148391704, 573634.7311949674 170317.8123873854, 573674.0029863075 170302.2319136474, 573652.6213037809 170252.7018380824, 573612.2418580523 170254.6852793705, 573675.1622787027 170130.1188523341, 573576.0157585712 170103.0579982803, 573564.984893975 170129.0122502206, 573523.5860666959 170102.5806836334, 573585.1766330153 169968.9982913443, 573553.8303895979 169958.2417330914, 573502.5145489033 169995.4616378454, 573437.4042469434 169964.159545923, 573380.5449521432 169934.4693900612, 573330.7716407968 169907.6761734831, 573285.1039129527 169952.9508730162, 573233.6153137924 169938.2806846746, 573177.9830146908 170017.0173448577, 573150.0864992681 170083.6985423976, 573200.1445315082 170063.0479347167, 573277.6407447841 170106.6218625019, 573316.7861918544 170061.5843675191, 573304.979991188 170160.0155017604, 573275.9583078678 170177.5638334725, 573269.7068165408 170148.4459285841, 573150.014562858 170140.2253812238, 573119.7750914861 170210.6995110472, 573068.0104007141 170291.8307362015, 573098.4769303878 170336.9432924671, 573003.7853171695 170338.0870991971, 572970.97468756 170373.0181819254, 573138.2025924739 170491.5535282753, 573015.4284891096 170624.1956526061, 573114.1601622631 170575.5784232107, 573411.1572188877 170700.4062628772, 573434.1413988847 170611.0149686666))",42,45.4,37,57.8,56,80.9,15,18.5,16,23.5,8,7.9,44,47.6,33,53.2,33,38.3
15664,E01016135,Medway 006A,Medway 006A,207448.557,2670.915988,"POLYGON ((573796.727224038 170442.6528601859, 573829.1094244781 170241.5098333177, 573910.4872112145 170247.7016010392, 573962.2488265785 170251.3648266559, 574057.8559020547 170231.7980284948, 574042.0275269788 170179.8305425061, 574214.9941028339 170121.0099553974, 574246.8486208301 170091.132940261, 574220.9961797586 170065.0096300645, 574188.9968608631 170033.0092289845, 574162.4755587261 170058.9592487449, 574088.8796906953 170025.7425629988, 574084.2161305873 169955.4219819065, 574128.9979632958 169978.0084568331, 574153.5534800839 169945.227385606, 574090.1386865549 169914.1326989956, 574011.4637914497 169791.7382636144, 573959.2843701388 169777.6569724711, 573936.2011860537 169894.9224044182, 573861.6231715038 169919.1835442609, 573773.1361915986 169837.065401126, 573631.5076135513 170065.3780713035, 573599.8988327597 170041.4573968889, 573576.0157585712 170103.0579982803, 573675.1622787027 170130.1188523341, 573612.2418580523 170254.6852793705, 573652.6213037809 170252.7018380824, 573674.0029863075 170302.2319136474, 573634.7311949674 170317.8123873854, 573649.9872189693 170420.0148391704, 573796.727224038 170442.6528601859))",43,46.3,37,58.2,57,81.3,16,19.4,17,23.9,7,7,44,48.6,33,53.6,33,38.3
15665,E01016136,Medway 006B,Medway 006B,452174.6136,4599.772315,"POLYGON ((574298.8075932552 170141.0105068616, 574466.9194794837 169958.0626651583, 574583.7745968588 169788.9536959221, 574503.2577224544 169408.5377592042, 574473.8053637971 169450.9268233201, 574356.1061404974 169404.0248153277, 574278.2067694229 169447.5206844777, 574269.5899889226 169395.3631077298, 574124.9102826277 169228.3209967212, 574131.1107376512 169178.9224200767, 574046.1140419407 169087.1200364818, 574071.1136657221 169069.2216955267, 574057.8149059137 169014.8219659521, 574005.1066878315 168952.4178797692, 573808.5467755026 169150.9444377998, 573834.01412796 169162.0137005607, 573771.0112461294 169225.0143566905, 573806.0110816926 169269.012999168, 573856.0137032412 169204.0126694139, 573933.0125623546 169282.0119347651, 573885.3211025181 169305.5107771808, 573938.577489197 169420.4894731098, 574001.9201434503 169414.019613766, 573949.3807433527 169356.6476481883, 573977.0109650996 169330.013027627, 574045.0089762604 169403.0142322404, 573981.0083588798 169464.0111762899, 573977.1392844077 169521.7691898015, 573922.6851069757 169580.035077454, 573925.8050699731 169628.8735388272, 574023.9612595323 169642.9731933873, 573921.0031886857 169716.0063620528, 573959.2843701388 169777.6569724711, 574011.4637914497 169791.7382636144, 574090.1386865549 169914.1326989956, 574153.5534800839 169945.227385606, 574128.9979632958 169978.0084568331, 574084.2161305873 169955.4219819065, 574088.8796906953 170025.7425629988, 574162.4755587261 170058.9592487449, 574188.9968608631 170033.0092289845, 574220.9961797586 170065.0096300645, 574246.8486208301 170091.132940261, 574214.9941028339 170121.0099553974, 574042.0275269788 170179.8305425061, 574057.8559020547 170231.7980284948, 574106.0540362685 170219.4371285598, 574132.2296161532 170213.7281959312, 574309.1820531123 170160.417664731, 574298.8075932552 170141.0105068616))",43,46.1,37,55.7,57,78.8,16,19.2,16,18,7,6.9,45,48.3,32,47.6,33,38.1
15666,E01016137,Medway 006C,Medway 006C,214589.222,4232.791042,"POLYGON ((573119.7750914861 170210.6995110472, 573150.014562858 170140.2253812238, 573269.7068165408 170148.4459285841, 573275.9583078678 170177.5638334725, 573304.979991188 170160.0155017604, 573316.7861918544 170061.5843675191, 573277.6407447841 170106.6218625019, 573200.1445315082 170063.0479347167, 573150.0864992681 170083.6985423976, 573177.9830146908 170017.0173448577, 573233.6153137924 169938.2806846746, 573285.1039129527 169952.9508730162, 573330.7716407968 169907.6761734831, 573380.5449521432 169934.4693900612, 573437.4042469434 169964.159545923, 573502.5145489033 169995.4616378454, 573553.8303895979 169958.2417330914, 573564.9902709986 169933.011460342, 573589.7893712542 169945.4111173996, 573625.8021136841 169837.6390201929, 573683.589347199 169836.3709902473, 573711.0879454988 169763.68153766, 573623.2937412183 169731.0935827037, 573611.4161079194 169702.4012046854, 573531.0408745421 169631.4477489657, 573425.3839242283 169519.2305421552, 573363.5695278358 169566.8890046365, 573453.8556886981 169653.5988845454, 573422.7693247811 169685.3319735937, 573459.3282595176 169725.9286662514, 573406.4651591209 169723.229676467, 573430.691993845 169755.8137234816, 573405.9907324241 169789.0138209349, 573234.5334072988 169626.560494516, 573201.8722971054 169596.9686397128, 573169.9460547848 169622.8267903131, 573168.0622693213 169658.897178083, 573205.1702137091 169749.2618917868, 573287.1913143285 169833.4759377147, 573274.0800931004 169882.8521120783, 573237.9333723427 169885.1657036122, 573110.7360557111 169754.1774948204, 573072.983818583 169778.0198757114, 573077.9834181649 169814.0196255247, 572923.0269660333 169847.3520775898, 572887.978175925 169969.0217468294, 572813.9770336023 169966.0228495108, 572750.2553561458 169908.5873378868, 572724.2847747644 169936.4384529893, 572781.8543220148 169997.6610247359, 572895.8089036515 170010.389330867, 572967.8664917792 169964.8526028998, 573022.3931293229 169983.4927001711, 573076.572376234 170162.7501687477, 573119.7750914861 170210.6995110472))",42,45.2,37,55.4,56,78.5,15,18.3,16,21.1,8,7.6,44,47.4,33,50.7,33,37.8
15667,E01016138,Medway 005C,Medway 005C,359222.4018,3038.590719,"POLYGON ((571911.9085650891 170108.0694512707, 572063.4683748246 169928.2901816762, 572201.4975042975 170020.9247718252, 572235.0807444637 169942.3761893676, 572284.5641004017 169933.7452210097, 572335.6992394989 169947.2529051711, 572343.4734586397 169907.4532755458, 572388.1717345202 169915.117174194, 572539.9778264263 170009.0276519505, 572579.9774595082 169979.0271356406, 572604.9773357083 169943.0270011407, 572616.9773160277 169919.0270082402, 572575.0660945897 169896.0802170205, 572499.9795856932 169846.0305303368, 572548.9799705354 169726.0310573838, 572510.2971675933 169694.5456112548, 572485.4341806814 169713.7577918031, 572403.2947012987 169535.8102749138, 572377.2833358333 169465.6992481734, 572354.9357670447 169402.7139799529, 572205.1801895716 169435.648590045, 572038.1948876777 169471.2895945607, 571880.6157515774 169493.1067018645, 571760.8823308097 169500.7522410757, 571773.9926265884 169610.6451367742, 571877.3517372112 169634.6083585275, 571777.9894348946 170017.148835014, 571911.9085650891 170108.0694512707))",41,43.5,36,56.9,56,80,14,16.5,16,22.6,9,7.7,42,45.7,32,52.2,33,40.4
15668,E01016139,Medway 005D,Medway 005D,285299.3811,3777.407094,"POLYGON ((572616.9773160277 169919.0270082402, 572763.9347832158 169638.1821403785, 572832.9923717366 169685.5138628164, 572883.8510084102 169507.8545667922, 572936.8944315602 169546.1887440327, 572959.0230539539 169689.4694746818, 573027.1267594409 169728.363479971, 572967.9540571879 169826.734455853, 572900.0169017301 169807.4757565666, 572923.0269660333 169847.3520775898, 573077.9834181649 169814.0196255247, 573072.983818583 169778.0198757114, 573110.7360557111 169754.1774948204, 573237.9333723427 169885.1657036122, 573274.0800931004 169882.8521120783, 573287.1913143285 169833.4759377147, 573205.1702137091 169749.2618917868, 573168.0622693213 169658.897178083, 573169.9460547848 169622.8267903131, 573146.2079613465 169601.8096240264, 573178.841261189 169573.9234962855, 573118.9910930955 169517.0237101442, 573097.9916212705 169419.0259589219, 573156.9932272874 169406.0249694528, 573138.1245201186 169370.8100111031, 573014.728562338 169377.8834855634, 572963.9912441059 169336.0293870653, 572994.8991575226 169325.7819266855, 572839.6612428881 169344.0098758701, 572354.9357670447 169402.7139799529, 572377.2833358333 169465.6992481734, 572403.2947012987 169535.8102749138, 572485.4341806814 169713.7577918031, 572510.2971675933 169694.5456112548, 572548.9799705354 169726.0310573838, 572499.9795856932 169846.0305303368, 572575.0660945897 169896.0802170205, 572616.9773160277 169919.0270082402))",42,44.7,36,57.2,56,80.3,15,17.7,16,23,8,6.6,43,46.9,33,52.6,32,37
